                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
POTOSI,POTOSI,SANTIAGO DE OCKORURO,A 35 KILOMETROS DE LA CIUDAD DE POTOSI
POTOSI,POTOSI,TARAPAYA,Sin registro
,,,santa Cruz de la Sierra esquina Santiago de
POTOSI,POTOSI,VILLA COLON,Chaqui
POTOSI,POTOSI,VILLA MECANICOS,avenida libertad s/n
,,,"ALIANZA, ESQUINA JOSE DAVID BERRIOS"
POTOSI,POTOSI,VILLA VENEZUELA,S/N
POTOSI,PUNA,ALCATUYO,ALCATUYO
POTOSI,PUNA,CAPAÑA,CAPAÑA
POTOSI,PUNA,CHINOLI,CHINOLI
POTOSI,PUNA,CRUZ PATA,Cruz Pata Pampa
POTOSI,PUNA,ESMERALDA ALTA,esmeralda alta s/n
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,PUNA,HUATINA,HUATINA
POTOSI,PUNA,KEPALLO,kepallo
POTOSI,PUNA,MICULPAYA,Miculpaya Plaza S/N
POTOSI,PUNA,MOJONA,Mojona
POTOSI,PUNA,NUQUI,Ñuqui
POTOSI,PUNA,OTAVI,OTAVI
POTOSI,PUNA,PACASI,PACASI
POTOSI,PUNA,PUNA,CALLE MATOS S/N
POTOSI,PUNA,SAN LORENZO - PUNA,SAN LORENZO
POTOSI,PUNA,SEPULTURAS - POTOSI,comunidad sepulturas
POTOSI,PUNA,SUQUICHA,SUQUICHA
POTOSI,PUNA,TOCLA (PUNA),TOCLA PUNA
POTOSI,PUNA,TOMOLA,COMUNIDAD TOMOLA
POTOSI,PUNA,TURQUIÑA,COMUNIDAD GUADALUPE
POTOSI,PUNA,VILACAYA,VILACAYA
POTOSI,PUNA,YASCAPI,YASCAPI
POTOSI,RAVELO,ANTORA,ANTORA
POTOSI,RAVELO,CUIRI TEJA MOLINO,CUIRI TEJA MOLINO
POTOSI,RAVELO,HUAYCOMA,HUAYCOMA
POTOSI,RAVELO,JANINA,JANINA ALTA
POTOSI,RAVELO,KUTURI,KUTURI
POTOSI,RAVELO,LACAYANI,LACAYANI
POTOSI,RAVELO,MOROTO,MOROTO
POTOSI,RAVELO,PITANTORA,PITANTORA
POTOSI,RAVELO,RODEO,RODEO
POTOSI,RAVELO,SAN MIGUEL DE RAVELO,RAVELO
POTOSI,RAVELO,SASANTA,SASANTA
POTOSI,RAVELO,SOROJCHI,SOROJCHI
POTOSI,RAVELO,TOMOYO,TOMOYO
POTOSI,RAVELO,TOROCA,toroca
POTOSI,RAVELO,YUCURI,YUCURI
POTOSI,RAVELO,YURUBAMBA,YURUBAMBA
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
,,,colloma frente a la Unidad Educativa Arturo
POTOSI,SACACA,COLLOMA,Saunero
POTOSI,SACACA,HUARAYA,COM HUARAYA
POTOSI,SACACA,ITURATA,iturata
POTOSI,SACACA,JANKARACHI,Jankarachi
POTOSI,SACACA,JAYU JAYU,Sin registro
POTOSI,SACACA,LAYUPAMPA,Layupampa
POTOSI,SACACA,MALLCUCHAPI,mallcuchapi
POTOSI,SACACA,MALLKU QÂ´ OTA,mallkuqota
POTOSI,SACACA,PICHUYA,com pichuya
POTOSI,SACACA,SACACA,Calle Ingavi entre Tarija
POTOSI,SACACA,SAKANI,Sakani
